tμ1,tμ2,tμ3,ts,eμ1,eμ2,eμ3,es,rhat,r_failures
0.4358064792689653,-0.3355776936469397,-0.21239481950310246,0.43878403509350994,0.34726312875986065,-0.46660211160953574,-0.47818751504938356,0.4341961164026454,1.0015382820982728,0.17
-0.38910210290051284,-0.24382130460420193,0.40137195909128676,0.5479159010873678,-0.32422182189470583,-0.29987284403190256,0.4693758895542629,0.5501547585066164,1.0014264152279746,0.56
0.7744165900333644,0.12978070220573978,0.7035591401521453,0.8588237796841074,0.8446545849291921,-0.08076690542397866,0.636541219457121,0.8535187218415768,1.000433338266866,0.38
1.1885656912568372,0.3387976823964709,1.384293803351441,0.7003063372116818,1.030865845154465,0.406556232287492,1.4812052076924906,0.7207000388920566,1.0018144047717377,0.5
1.370138519250375,-0.9487013058160993,0.8543800100457712,0.9927145522125662,1.070304814304665,-1.3404494230579813,0.6449266900287336,1.1405294299352946,1.00081409326629,0.42
0.5468655878105073,0.8652156886962583,-0.3333824590636498,0.545420013459052,0.4476227797833078,0.8084206230492718,-0.48442328131367424,0.5448411870697876,1.0018488376578973,0.08
1.082324532401799,-1.1472954136506792,1.3853206677030343,0.8060407765771056,1.0206654433675781,-0.5603297677395489,1.0700288764594652,0.7891242409783167,1.0010192664177455,0.49
1.3168333580501814,-0.6037012873167966,0.9910356304916519,0.41488252139406295,1.163389784033233,-1.3289114543779332,0.84079837326025,0.3784083028410612,1.0017678767019338,0.39
0.6832875578357909,1.0816810948854596,-0.04852413470108563,0.30064665172718075,0.6491027573034378,1.1034629765699742,-0.10721133467807155,0.32772078368868995,1.0000589515742901,0.05
0.947192378095493,1.1637752399036296,-0.4795390172505496,0.8582395576015938,0.8905278416446997,1.1331991689886696,-0.21872793497089607,0.8766465982546966,1.0012769269662254,0.15
-1.0811522731909207,-0.7819800967767756,0.671443281659617,0.4102708285742581,-1.0272792893269156,-0.5107763330604278,0.6797106096700581,0.38657720872213003,1.0006187570646219,0.86
-0.776365137826631,0.14275029014515184,0.8206605261110571,0.9744989760944653,-0.27447997159021464,-0.14356938836482538,0.6169206254910892,0.8168973510619439,1.000826140450558,0.51
-1.0002056448736163,1.2949076149927592,0.34782619316066676,0.5801163066446602,-0.7965861106691337,1.2437865274862894,0.45208795059797946,0.5198083770393691,1.001425780929138,0.28
-0.3510241557454532,-1.09373735383074,-0.3390591682250388,0.34601957881496065,-0.3421213021527091,-1.2451575809805937,-0.2693547788764313,0.3887029206631796,1.000904025905063,0.49
-0.521648981027172,0.26520001544432326,-1.1956837937840457,0.9981377526412385,-0.6264924239354461,0.40541935990931505,-0.8570618490616196,0.8716271029236289,1.0003399420713388,0.19
0.07164587389290844,-1.0970945231072218,-0.8522794410180059,0.8762888548478094,0.05966462964398832,-1.2641092414396922,-1.3077614270710647,0.925282379019706,1.001240062201161,0.18
1.4388864201781342,-0.5208011468083222,-1.2491328884190072,0.6842171243852508,1.5240215085144306,-0.21871584415817455,-0.94143865204589,0.6934171115274167,1.0016835796923236,0.04
0.021829255499008937,1.4262739327886456,-0.003670169703324788,0.8403750655797586,0.08091987769088868,1.3665532407598513,-0.3576862167816548,0.879569020809135,0.9998907770731392,0.12
-0.8808508308198741,-1.3126857665163802,1.140313623703944,0.5480996504051281,-0.963671006853991,-1.3959583789581702,1.0291823474215676,0.5846064428784237,1.0015042238134244,0.87
0.3436537958562551,-0.3655923444263347,-1.3445954566955338,0.5513152387634812,0.3537814276057627,-0.361605772603809,-1.5639248686550309,0.6207046537947677,1.0011117528138664,0.04
-0.42860668495821175,-0.6541370743084431,-1.2413305339063125,0.9660878223484393,-0.3102312649141461,-0.8465156276654004,-1.0027967166457727,1.0248802890669444,1.0008355871510108,0.28
0.054936952923590354,-1.152444149774374,-0.5536826990499484,0.5070993034758546,0.1458562258069996,-1.273478319070064,-0.6341148968414624,0.49305400785689957,1.0003959571229981,0.23
-0.6422234768313575,-1.09146532326616,0.31027656656290636,0.7724569438334927,-0.4875697767528853,-0.6721747009567882,0.2373956518511519,0.7808684681861336,1.0014510789471758,0.54
0.610139932666868,0.9115927015709091,-1.2838179521929987,0.9207858994653302,0.27348357074471574,0.8898303743404584,-1.5331391421828702,1.003668958772288,1.0004022159715,0.09
